company,policy_date,policy_url,policy_path
1password,2017-02-02 00:00:00,https://1password.com/legal/privacy/privacy-20170202/,1password/1password-2017-02-02.txt
1password,2017-03-16 00:00:00,https://1password.com/legal/privacy/privacy-20170316/,1password/1password-2017-03-16.txt
1password,2017-08-02 00:00:00,https://1password.com/legal/privacy/privacy-20170802/,1password/1password-2017-08-02.txt
1password,2018-03-15 00:00:00,https://1password.com/legal/privacy/privacy-20180315/,1password/1password-2018-03-15.txt
1password,2018-04-04 00:00:00,https://1password.com/legal/privacy/privacy-20180404/,1password/1password-2018-04-04.txt
1password,2018-05-11 00:00:00,https://1password.com/legal/privacy/privacy-20180511/,1password/1password-2018-05-11.txt
1password,2018-10-26 00:00:00,https://1password.com/legal/privacy/,1password/1password-2018-10-26.txt
amazon,2003-04-03 00:00:00,http://web.archive.org/web/20030825212227/http://www.amazon.com:80/exec/obidos/tg/browse/-/468496,amazon/amazon-2003-04-03.txt
amazon,2005-07-20 00:00:00,http://web.archive.org/web/20050801090733/http://www.amazon.com:80/exec/obidos/tg/browse/-/468496,amazon/amazon-2005-07-20.txt
amazon,2005-10-27 00:00:00,http://web.archive.org/web/20051213102752/http://www.amazon.com:80/exec/obidos/tg/browse/-/468496,amazon/amazon-2005-10-27.txt
amazon,2005-10-27 00:00:00,http://web.archive.org/web/20061201160523/http://www.amazon.com:80/gp/help/customer/display.html?ie=UTF8&nodeId=468496,amazon/amazon-2005-10-27.txt
amazon,2007-02-20 00:00:00,http://web.archive.org/web/20070401022645/http://www.amazon.com:80/gp/help/customer/display.html?ie=UTF8&nodeId=468496,amazon/amazon-2007-02-20.txt
amazon,2007-05-10 00:00:00,http://web.archive.org/web/20070601053358/http://www.amazon.com:80/gp/help/customer/display.html?ie=UTF8&nodeId=468496,amazon/amazon-2007-05-10.txt
amazon,2007-08-29 00:00:00,http://web.archive.org/web/20070908160725/http://www.amazon.com:80/gp/help/customer/display.html?ie=UTF8&nodeId=468496,amazon/amazon-2007-08-29.txt
amazon,2008-10-01 00:00:00,http://web.archive.org/web/20081022140844/http://www.amazon.com:80/gp/help/customer/display.html?ie=UTF8&nodeId=468496,amazon/amazon-2008-10-01.txt
amazon,2012-04-06 00:00:00,http://web.archive.org/web/20120502023653/http://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=468496,amazon/amazon-2012-04-06.txt
amazon,2014-03-03 00:00:00,http://web.archive.org/web/20140401012156/http://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=468496,amazon/amazon-2014-03-03.txt
amazon,2016-09-30 00:00:00,http://web.archive.org/web/20161001035323/https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=468496,amazon/amazon-2016-09-30.txt
amazon,2017-07-06 00:00:00,http://web.archive.org/web/20170801035022/https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=468496,amazon/amazon-2017-07-06.txt
amazon,2017-08-29 00:00:00,http://web.archive.org/web/20171003230838/https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=468496,amazon/amazon-2017-08-29.txt
apple,2000-10-31 00:00:00,http://web.archive.org/web/20001109193900/http://www.apple.com:80/legal/privacy/,apple/apple-2000-10-31.txt
apple,2001-05-04 00:00:00,http://web.archive.org/web/20010505103047/http://www.apple.com:80/legal/privacy/,apple/apple-2001-05-04.txt
apple,2001-06-04 00:00:00,http://web.archive.org/web/20010605001045/http://www.apple.com:80/legal/privacy/,apple/apple-2001-06-04.txt
apple,2001-06-04 00:00:00,http://web.archive.org/web/20020802121659/http://www.apple.com:80/legal/privacy/,apple/apple-2001-06-04.txt
apple,2004-12-23 00:00:00,http://web.archive.org/web/20050131040808/http://www.apple.com:80/legal/privacy/,apple/apple-2004-12-23.txt
apple,2007-06-29 00:00:00,http://web.archive.org/web/20070630044333/http://www.apple.com/legal/privacy/,apple/apple-2007-06-29.txt
apple,2007-06-29 00:00:00,http://web.archive.org/web/20090830024021/http://www.apple.com:80/legal/privacy/,apple/apple-2007-06-29.txt
apple,2010-06-21 00:00:00,http://web.archive.org/web/20100818161235/http://www.apple.com:80/privacy/,apple/apple-2010-06-21.txt
apple,2011-10-21 00:00:00,http://web.archive.org/web/20111022000944/http://www.apple.com/privacy/,apple/apple-2011-10-21.txt
apple,2012-05-21 00:00:00,http://web.archive.org/web/20120529224248/http://www.apple.com//privacy//,apple/apple-2012-05-21.txt
apple,2014-03-01 00:00:00,http://web.archive.org/web/20140830142948/http://www.apple.com/legal/privacy/en-ww/,apple/apple-2014-03-01.txt
apple,2014-09-17 00:00:00,http://web.archive.org/web/20140924131859/http://www.apple.com/legal/privacy/en-ww/,apple/apple-2014-09-17.txt
apple,2016-05-31 00:00:00,http://web.archive.org/web/20160602073409/http://www.apple.com/legal/privacy/en-ww/,apple/apple-2016-05-31.txt
apple,2016-09-12 00:00:00,http://web.archive.org/web/20160930114658/http://www.apple.com/legal/privacy/en-ww/,apple/apple-2016-09-12.txt
apple,2017-09-19 00:00:00,http://web.archive.org/web/20170929025136/https://www.apple.com/legal/privacy/en-ww/,apple/apple-2017-09-19.txt
apple,2017-12-13 00:00:00,http://web.archive.org/web/20180104184718/https://www.apple.com/legal/privacy/en-ww/,apple/apple-2017-12-13.txt
apple,2018-01-19 00:00:00,http://web.archive.org/web/20180129230314/https://www.apple.com/legal/privacy/en-ww/,apple/apple-2018-01-19.txt
apple,2018-05-22 00:00:00,http://web.archive.org/web/20180606094136/https://www.apple.com/legal/privacy/en-ww/,apple/apple-2018-05-22.txt
cisco,2001-11-06 00:00:00,http://web.archive.org/web/20011204201648/http://www.cisco.com:80/public/privacy.html,cisco/cisco-2001-11-06.txt
cisco,2002-10-03 00:00:00,http://web.archive.org/web/20021213095101/http://www.cisco.com:80/en/US/swassets/sw293/privacy_statement.html,cisco/cisco-2002-10-03.txt
cisco,2003-04-14 00:00:00,http://web.archive.org/web/20030417005736/http://www.cisco.com:80/en/US/swassets/sw293/privacy_statement.html,cisco/cisco-2003-04-14.txt
cisco,2004-09-08 00:00:00,http://web.archive.org/web/20040917010844/http://www.cisco.com:80/en/US/swassets/sw293/privacy_statement.html,cisco/cisco-2004-09-08.txt
cisco,2005-08-30 00:00:00,http://web.archive.org/web/20050901060128/http://www.cisco.com:80/en/US/swassets/sw293/privacy_statement.html,cisco/cisco-2005-08-30.txt
cisco,2005-08-30 00:00:00,http://web.archive.org/web/20070430140952/http://www.cisco.com:80/web/siteassets/legal/privacy.html,cisco/cisco-2005-08-30.txt
cisco,2008-08-11 00:00:00,http://web.archive.org/web/20081027175318/http://www.cisco.com/web/siteassets/legal/privacy.html,cisco/cisco-2008-08-11.txt
cisco,2009-01-27 00:00:00,http://web.archive.org/web/20090201215922/http://cisco.com:80/web/siteassets/legal/privacy.html,cisco/cisco-2009-01-27.txt
cisco,2009-05-05 00:00:00,http://web.archive.org/web/20090527075645/http://www.cisco.com:80/web/siteassets/legal/privacy.html,cisco/cisco-2009-05-05.txt
cisco,2010-03-31 00:00:00,http://web.archive.org/web/20100404015546/http://www.cisco.com:80/web/siteassets/legal/privacy.html,cisco/cisco-2010-03-31.txt
cisco,2010-06-02 00:00:00,http://web.archive.org/web/20100804214532/http://www.cisco.com:80/web/siteassets/legal/privacy.html,cisco/cisco-2010-06-02.txt
cisco,2011-11-15 00:00:00,http://web.archive.org/web/20120128001317/http://www.cisco.com/web/siteassets/legal/privacy_full.html,cisco/cisco-2011-11-15.txt
cisco,2012-01-31 00:00:00,http://web.archive.org/web/20120415133731/http://www.cisco.com:80/web/siteassets/legal/privacy_full.html,cisco/cisco-2012-01-31.txt
cisco,2014-02-03 00:00:00,http://web.archive.org/web/20140208123357/http://www.cisco.com:80/web/siteassets/legal/privacy_full.html,cisco/cisco-2014-02-03.txt
cisco,2015-05-27 00:00:00,http://web.archive.org/web/20150624020642/http://www.cisco.com:80/web/siteassets/legal/privacy_full.html,cisco/cisco-2015-05-27.txt
cisco,2015-11-01 00:00:00,http://web.archive.org/web/20151201014848/http://www.cisco.com/web/siteassets/legal/privacy_full.html,cisco/cisco-2015-11-01.txt
cisco,2016-02-15 00:00:00,http://web.archive.org/web/20160307185939/http://www.cisco.com/web/siteassets/legal/privacy_full.html,cisco/cisco-2016-02-15.txt
cisco,2016-03-31 00:00:00,http://web.archive.org/web/20160406061638/http://www.cisco.com/web/siteassets/legal/privacy_full.html,cisco/cisco-2016-03-31.txt
cisco,2016-07-26 00:00:00,http://web.archive.org/web/20160811235853/http://www.cisco.com/web/siteassets/legal/privacy_full.html,cisco/cisco-2016-07-26.txt
cisco,2016-09-28 00:00:00,http://web.archive.org/web/20161119010545/http://www.cisco.com:80/web/siteassets/legal/privacy_full.html,cisco/cisco-2016-09-28.txt
cisco,2016-09-28 00:00:00,http://web.archive.org/web/20170306195934/http://www.cisco.com/c/en/us/about/legal/privacy-full.html,cisco/cisco-2016-09-28.txt
cisco,2017-04-12 00:00:00,http://web.archive.org/web/20170418003418/http://www.cisco.com/c/en/us/about/legal/privacy-full.html,cisco/cisco-2017-04-12.txt
cisco,2018-04-20 00:00:00,http://web.archive.org/web/20180509172321/https://www.cisco.com/c/en/us/about/legal/privacy-full.html,cisco/cisco-2018-04-20.txt
facebook,2005-06-28 00:00:00,http://web.archive.org/web/20060222121022/http://www.facebook.com:80/policy.php,facebook/facebook-2005-06-28.txt
facebook,2006-02-27 00:00:00,http://web.archive.org/web/20060331184153/http://www.facebook.com:80/policy.php,facebook/facebook-2006-02-27.txt
facebook,2006-05-22 00:00:00,http://web.archive.org/web/20060529142000/http://www.facebook.com:80/policy.php,facebook/facebook-2006-05-22.txt
facebook,2006-09-05 00:00:00,http://web.archive.org/web/20061007154130/http://www.facebook.com:80/policy.php,facebook/facebook-2006-09-05.txt
facebook,2006-10-23 00:00:00,http://web.archive.org/web/20061031143124/http://www.facebook.com:80/policy.php,facebook/facebook-2006-10-23.txt
facebook,2007-05-24 00:00:00,http://web.archive.org/web/20070630042429/http://www.facebook.com/policy.php,facebook/facebook-2007-05-24.txt
facebook,2007-09-12 00:00:00,http://web.archive.org/web/20070926190841/http://www.facebook.com/policy.php,facebook/facebook-2007-09-12.txt
facebook,2007-12-06 00:00:00,http://web.archive.org/web/20080213201320/http://www.facebook.com/policy.php,facebook/facebook-2007-12-06.txt
facebook,2008-11-26 00:00:00,http://web.archive.org/web/20090114191844/http://www.facebook.com/policy.php,facebook/facebook-2008-11-26.txt
facebook,2009-11-19 00:00:00,http://web.archive.org/web/20091130171922/http://www.facebook.com/policy.php,facebook/facebook-2009-11-19.txt
facebook,2009-12-09 00:00:00,http://web.archive.org/web/20100101040835/http://www.facebook.com/policy.php,facebook/facebook-2009-12-09.txt
facebook,2010-04-22 00:00:00,http://web.archive.org/web/20100430203956/http://www.facebook.com/policy.php,facebook/facebook-2010-04-22.txt
facebook,2010-10-05 00:00:00,http://web.archive.org/web/20101101222658/https://www.facebook.com/policy.php,facebook/facebook-2010-10-05.txt
facebook,2010-12-22 00:00:00,http://web.archive.org/web/20101231191335/http://www.facebook.com/policy.php,facebook/facebook-2010-12-22.txt
facebook,2011-09-07 00:00:00,http://web.archive.org/web/20110915075435/http://www.facebook.com/full_data_use_policy,facebook/facebook-2011-09-07.txt
facebook,2011-09-23 00:00:00,http://web.archive.org/web/20111103145401/http://www.facebook.com/full_data_use_policy,facebook/facebook-2011-09-23.txt
facebook,2012-06-08 00:00:00,http://web.archive.org/web/20120701151228/http://www.facebook.com/full_data_use_policy,facebook/facebook-2012-06-08.txt
facebook,2012-12-11 00:00:00,http://web.archive.org/web/20121231181717/https://www.facebook.com/full_data_use_policy,facebook/facebook-2012-12-11.txt
facebook,2013-11-15 00:00:00,http://web.archive.org/web/20131120095527/https://www.facebook.com/full_data_use_policy,facebook/facebook-2013-11-15.txt
facebook,2015-01-30 00:00:00,http://web.archive.org/web/20150203225903/https://www.facebook.com/full_data_use_policy,facebook/facebook-2015-01-30.txt
facebook,2016-09-29 00:00:00,http://web.archive.org/web/20161004051612/https://www.facebook.com/full_data_use_policy,facebook/facebook-2016-09-29.txt
facebook,2018-04-19 00:00:00,http://web.archive.org/web/20180701031357/https://www.facebook.com/full_data_use_policy,facebook/facebook-2018-04-19.txt
fitbit,2009-09-28 00:00:00,http://web.archive.org/web/20091004024914/http://www.fitbit.com:80/privacy,fitbit/fitbit-2009-09-28.txt
fitbit,2011-07-21 00:00:00,http://web.archive.org/web/20110902041958/http://www.fitbit.com:80/privacy,fitbit/fitbit-2011-07-21.txt
fitbit,2011-12-15 00:00:00,http://web.archive.org/web/20111228134222/http://www.fitbit.com:80/privacy,fitbit/fitbit-2011-12-15.txt
fitbit,2012-01-06 00:00:00,http://web.archive.org/web/20120228065725/http://www.fitbit.com:80/privacy,fitbit/fitbit-2012-01-06.txt
fitbit,2014-01-03 00:00:00,http://web.archive.org/web/20140122080852/http://www.fitbit.com/privacy,fitbit/fitbit-2014-01-03.txt
fitbit,2014-12-09 00:00:00,http://web.archive.org/web/20150103022306/http://www.fitbit.com/privacy,fitbit/fitbit-2014-12-09.txt
fitbit,2014-12-09 00:00:00,http://web.archive.org/web/20160123082727/http://www.fitbit.com/legal/privacy-policy,fitbit/fitbit-2014-12-09.txt
fitbit,2016-08-09 00:00:00,http://web.archive.org/web/20170330214550/https://www.fitbit.com/legal/privacy-policy,fitbit/fitbit-2016-08-09.txt
fitbit,2017-09-28 00:00:00,http://web.archive.org/web/20171004151806/https://www.fitbit.com/legal/privacy-policy,fitbit/fitbit-2017-09-28.txt
fitbit,2018-04-23 00:00:00,http://web.archive.org/web/20180508005637/https://www.fitbit.com/legal/privacy-policy,fitbit/fitbit-2018-04-23.txt
fitbit,2018-09-18 00:00:00,http://web.archive.org/web/20181004214736/https://www.fitbit.com/legal/privacy-policy,fitbit/fitbit-2018-09-18.txt
goodreads,2008-12-29 00:00:00,http://web.archive.org/web/20100225091847/http://www.goodreads.com:80/about/privacy,goodreads/goodreads-2008-12-29.txt
google,1999-06-09 00:00:00,https://policies.google.com/privacy/archive/19990609?hl=en-US,google/google-1999-06-09.txt
google,1999-09-20 00:00:00,https://policies.google.com/privacy/archive/19990920?hl=en-US,../privacy-policies-through-time/google/google-1999-09-20.txt
google,2001-01-04 00:00:00,https://policies.google.com/privacy/archive/20010104?hl=en-US,../privacy-policies-through-time/google/google-2001-01-04.txt
google,2004-07-01 00:00:00,https://policies.google.com/privacy/archive/20040701?hl=en-US,../privacy-policies-through-time/google/google-2004-07-01.txt
google,2005-10-14 00:00:00,https://policies.google.com/privacy/archive/20051014?hl=en-US,google/google-2005-10-14.txt
google,2008-08-07 00:00:00,https://policies.google.com/privacy/archive/20080807?hl=en-US,google/google-2008-08-07.txt
google,2009-01-27 00:00:00,https://policies.google.com/privacy/archive/20090127?hl=en-US,google/google-2009-01-27.txt
google,2009-03-11 00:00:00,https://policies.google.com/privacy/archive/20090311?hl=en-US,google/google-2009-03-11.txt
google,2010-10-03 00:00:00,https://policies.google.com/privacy/archive/20101003?hl=en-US,google/google-2010-10-03.txt
google,2011-10-20 00:00:00,https://policies.google.com/privacy/archive/20111020?hl=en-US,google/google-2011-10-20.txt
google,2012-03-01 00:00:00,https://policies.google.com/privacy/archive/20120301?hl=en-US,google/google-2012-03-01.txt
google,2012-07-27 00:00:00,https://policies.google.com/privacy/archive/20120727?hl=en-US,google/google-2012-07-27.txt
google,2013-06-24 00:00:00,https://policies.google.com/privacy/archive/20130624?hl=en-US,google/google-2013-06-24.txt
google,2013-12-20 00:00:00,https://policies.google.com/privacy/archive/20131220?hl=en-US,google/google-2013-12-20.txt
google,2014-03-31 00:00:00,https://policies.google.com/privacy/archive/20140331?hl=en-US,google/google-2014-03-31.txt
google,2014-12-19 00:00:00,https://policies.google.com/privacy/archive/20141219?hl=en-US,google/google-2014-12-19.txt
google,2015-02-25 00:00:00,https://policies.google.com/privacy/archive/20150225?hl=en-US,google/google-2015-02-25.txt
google,2015-05-01 00:00:00,https://policies.google.com/privacy/archive/20150501?hl=en-US,google/google-2015-05-01.txt
google,2015-06-05 00:00:00,https://policies.google.com/privacy/archive/20150605?hl=en-US,google/google-2015-06-05.txt
google,2015-06-30 00:00:00,https://policies.google.com/privacy/archive/20150630?hl=en-US,google/google-2015-06-30.txt
google,2015-08-19 00:00:00,https://policies.google.com/privacy/archive/20150819?hl=en-US,google/google-2015-08-19.txt
google,2016-03-25 00:00:00,https://policies.google.com/privacy/archive/20160325?hl=en-US,google/google-2016-03-25.txt
google,2016-06-28 00:00:00,https://policies.google.com/privacy/archive/20160628?hl=en-US,google/google-2016-06-28.txt
google,2016-08-29 00:00:00,https://policies.google.com/privacy/archive/20160829?hl=en-US,google/google-2016-08-29.txt
google,2017-03-01 00:00:00,https://policies.google.com/privacy/archive/20170301?hl=en-US,google/google-2017-03-01.txt
google,2017-04-17 00:00:00,https://policies.google.com/privacy/archive/20170417?hl=en-US,google/google-2017-04-17.txt
google,2017-10-02 00:00:00,https://policies.google.com/privacy/archive/20171002?hl=en-US,google/google-2017-10-02.txt
google,2017-12-18 00:00:00,https://policies.google.com/privacy/archive/20171218?hl=en-US,google/google-2017-12-18.txt
google,2018-05-25 00:00:00,https://policies.google.com/privacy/archive/20180525?hl=en-US,../privacy-policies-through-time/google/google-2018-05-25.txt
google,2019-01-22 00:00:00,https://policies.google.com/privacy?hl=en-US,google/google-2019-01-22.txt
intuit,2007-08-22 00:00:00,http://web.archive.org/web/20080930005550/http://about.intuit.com:80/privacy/,intuit/intuit-2007-08-22.txt
intuit,2009-09-14 00:00:00,http://web.archive.org/web/20100618202954/http://smallbusiness.intuit.com:80/small-business/privacy/index.jsp,intuit/intuit-2009-09-14.txt
intuit,2011-01-18 00:00:00,http://web.archive.org/web/20110216141355/http://smallbusiness.intuit.com:80/small-business/privacy/index.jsp,intuit/intuit-2011-01-18.txt
intuit,2011-07-01 00:00:00,http://web.archive.org/web/20111112115056/http://security.intuit.com:80/privacy/,intuit/intuit-2011-07-01.txt
intuit,2011-10-01 00:00:00,http://web.archive.org/web/20111130233949/http://security.intuit.com:80/privacy/,intuit/intuit-2011-10-01.txt
intuit,2011-12-19 00:00:00,http://web.archive.org/web/20120104140438/http://security.intuit.com/privacy/,intuit/intuit-2011-12-19.txt
intuit,2011-07-01 00:00:00,http://web.archive.org/web/20120130131756/http://security.intuit.com:80/privacy/,intuit/intuit-2011-07-01.txt
intuit,2011-03-10 00:00:00,http://web.archive.org/web/20120414132136/http://security.intuit.com:80/privacy/,intuit/intuit-2011-03-10.txt
intuit,2011-04-15 00:00:00,http://web.archive.org/web/20120506180418/http://security.intuit.com/privacy/,intuit/intuit-2011-04-15.txt
intuit,2012-07-01 00:00:00,http://web.archive.org/web/20120731005147/http://security.intuit.com/privacy/,intuit/intuit-2012-07-01.txt
intuit,2012-11-01 00:00:00,http://web.archive.org/web/20121105014559/http://security.intuit.com:80/privacy/,intuit/intuit-2012-11-01.txt
